   0.284343E-02   0.662211E-03   0.478389E-01   0.732803E-01
   0.288179E-02   0.671311E-03   0.483616E-01   0.734695E-01
   0.292066E-02   0.680531E-03   0.488899E-01   0.736591E-01
   0.296005E-02   0.689871E-03   0.494241E-01   0.738491E-01
   0.299998E-02   0.699334E-03   0.499640E-01   0.740395E-01
   0.304044E-02   0.708920E-03   0.505099E-01   0.742303E-01
   0.308145E-02   0.718632E-03   0.510616E-01   0.744216E-01
   0.312302E-02   0.728471E-03   0.516194E-01   0.746132E-01
   0.316514E-02   0.738438E-03   0.521832E-01   0.748053E-01
   0.320783E-02   0.748536E-03   0.527532E-01   0.749977E-01
   0.325110E-02   0.758765E-03   0.533294E-01   0.751906E-01
   0.329495E-02   0.769127E-03   0.539119E-01   0.753838E-01
   0.333940E-02   0.779625E-03   0.545007E-01   0.755775E-01
   0.338444E-02   0.790259E-03   0.550959E-01   0.757715E-01
   0.343009E-02   0.801031E-03   0.556976E-01   0.759660E-01
   0.347636E-02   0.811942E-03   0.563058E-01   0.761608E-01
   0.352325E-02   0.822995E-03   0.569207E-01   0.763561E-01
   0.357077E-02   0.834192E-03   0.575423E-01   0.765517E-01
   0.361893E-02   0.845533E-03   0.581707E-01   0.767477E-01
   0.366775E-02   0.857020E-03   0.588059E-01   0.769442E-01
   0.371722E-02   0.868656E-03   0.594480E-01   0.771409E-01
   0.376736E-02   0.880442E-03   0.600971E-01   0.773381E-01
   0.381817E-02   0.892380E-03   0.607534E-01   0.775357E-01
   0.386967E-02   0.904471E-03   0.614167E-01   0.777336E-01
   0.392187E-02   0.916718E-03   0.620873E-01   0.779320E-01
   0.397477E-02   0.929122E-03   0.627653E-01   0.781307E-01
   0.402838E-02   0.941685E-03   0.634506E-01   0.783297E-01
   0.408272E-02   0.954408E-03   0.641434E-01   0.785292E-01
   0.413779E-02   0.967295E-03   0.648438E-01   0.787290E-01
   0.419360E-02   0.980346E-03   0.655518E-01   0.789292E-01
   0.425016E-02   0.993564E-03   0.662675E-01   0.791297E-01
   0.430749E-02   0.100695E-02   0.669911E-01   0.793306E-01
   0.436559E-02   0.102051E-02   0.677225E-01   0.795319E-01
   0.442448E-02   0.103424E-02   0.684620E-01   0.797335E-01
   0.448416E-02   0.104814E-02   0.692095E-01   0.799355E-01
   0.454464E-02   0.106222E-02   0.699652E-01   0.801379E-01
   0.460594E-02   0.107648E-02   0.707292E-01   0.803406E-01
   0.466807E-02   0.109092E-02   0.715015E-01   0.805436E-01
   0.473103E-02   0.110554E-02   0.722822E-01   0.807470E-01
   0.479484E-02   0.112035E-02   0.730715E-01   0.809508E-01
   0.485952E-02   0.113535E-02   0.738694E-01   0.811549E-01
   0.492507E-02   0.115053E-02   0.746761E-01   0.813593E-01
   0.499150E-02   0.116591E-02   0.754916E-01   0.815641E-01
   0.505882E-02   0.118148E-02   0.763160E-01   0.817692E-01
   0.512706E-02   0.119725E-02   0.771494E-01   0.819747E-01
   0.519621E-02   0.121321E-02   0.779920E-01   0.821805E-01
   0.526630E-02   0.122938E-02   0.788438E-01   0.823867E-01
   0.533734E-02   0.124575E-02   0.797049E-01   0.825932E-01
   0.540933E-02   0.126232E-02   0.805754E-01   0.828000E-01
   0.548229E-02   0.127911E-02   0.814555E-01   0.830072E-01
   0.555624E-02   0.129610E-02   0.823453E-01   0.832147E-01
   0.563118E-02   0.131331E-02   0.832448E-01   0.834226E-01
   0.570714E-02   0.133073E-02   0.841541E-01   0.836307E-01
   0.578412E-02   0.134838E-02   0.850734E-01   0.838392E-01
   0.586213E-02   0.136624E-02   0.860028E-01   0.840481E-01
   0.594120E-02   0.138433E-02   0.869425E-01   0.842572E-01
   0.602134E-02   0.140264E-02   0.878924E-01   0.844667E-01
   0.610256E-02   0.142118E-02   0.888527E-01   0.846765E-01
   0.618487E-02   0.143995E-02   0.898236E-01   0.848867E-01
   0.626830E-02   0.145896E-02   0.908051E-01   0.850971E-01
   0.635285E-02   0.147821E-02   0.917975E-01   0.853079E-01
   0.643853E-02   0.149769E-02   0.928007E-01   0.855190E-01
   0.652538E-02   0.151742E-02   0.938149E-01   0.857304E-01
   0.661340E-02   0.153739E-02   0.948403E-01   0.859422E-01
   0.670260E-02   0.155761E-02   0.958770E-01   0.861542E-01
   0.679301E-02   0.157808E-02   0.969251E-01   0.863666E-01
   0.688463E-02   0.159881E-02   0.979847E-01   0.865793E-01
   0.697749E-02   0.161979E-02   0.990559E-01   0.867922E-01
   0.707161E-02   0.164103E-02   0.100139E+00   0.870055E-01
   0.716699E-02   0.166254E-02   0.101234E+00   0.872191E-01
   0.726366E-02   0.168431E-02   0.102341E+00   0.874330E-01
   0.736164E-02   0.170635E-02   0.103460E+00   0.876472E-01
   0.746094E-02   0.172867E-02   0.104592E+00   0.878617E-01
   0.756157E-02   0.175126E-02   0.105736E+00   0.880765E-01
   0.766356E-02   0.177412E-02   0.106892E+00   0.882917E-01
   0.776693E-02   0.179728E-02   0.108062E+00   0.885071E-01
   0.787170E-02   0.182071E-02   0.109244E+00   0.887228E-01
   0.797787E-02   0.184444E-02   0.110439E+00   0.889387E-01
   0.808548E-02   0.186845E-02   0.111647E+00   0.891550E-01
   0.819454E-02   0.189276E-02   0.112869E+00   0.893716E-01
   0.830507E-02   0.191738E-02   0.114104E+00   0.895885E-01
   0.841709E-02   0.194229E-02   0.115353E+00   0.898056E-01
   0.853062E-02   0.196751E-02   0.116616E+00   0.900231E-01
   0.864569E-02   0.199304E-02   0.117893E+00   0.902408E-01
   0.876230E-02   0.201888E-02   0.119183E+00   0.904588E-01
   0.888049E-02   0.204504E-02   0.120488E+00   0.906771E-01
   0.900028E-02   0.207152E-02   0.121808E+00   0.908956E-01
   0.912167E-02   0.209832E-02   0.123142E+00   0.911145E-01
   0.924471E-02   0.212545E-02   0.124490E+00   0.913336E-01
   0.936941E-02   0.215291E-02   0.125854E+00   0.915530E-01
   0.949578E-02   0.218070E-02   0.127233E+00   0.917726E-01
   0.962387E-02   0.220884E-02   0.128627E+00   0.919926E-01
   0.975368E-02   0.223732E-02   0.130036E+00   0.922128E-01
   0.988524E-02   0.226614E-02   0.131461E+00   0.924332E-01
   0.100186E-01   0.229532E-02   0.132902E+00   0.926539E-01
   0.101537E-01   0.232485E-02   0.134359E+00   0.928749E-01
   0.102907E-01   0.235473E-02   0.135832E+00   0.930961E-01
   0.104295E-01   0.238498E-02   0.137321E+00   0.933176E-01
   0.105701E-01   0.241560E-02   0.138826E+00   0.935394E-01
   0.107127E-01   0.244659E-02   0.140349E+00   0.937614E-01
   0.108572E-01   0.247795E-02   0.141888E+00   0.939837E-01
   0.110037E-01   0.250970E-02   0.143445E+00   0.942062E-01
   0.111521E-01   0.254183E-02   0.145018E+00   0.944289E-01
   0.113025E-01   0.257434E-02   0.146609E+00   0.946519E-01
   0.114550E-01   0.260725E-02   0.148218E+00   0.948751E-01
   0.116095E-01   0.264055E-02   0.149845E+00   0.950986E-01
   0.117661E-01   0.267426E-02   0.151489E+00   0.953223E-01
   0.119248E-01   0.270838E-02   0.153152E+00   0.955463E-01
   0.120856E-01   0.274290E-02   0.154834E+00   0.957705E-01
   0.122486E-01   0.277784E-02   0.156534E+00   0.959949E-01
   0.124138E-01   0.281320E-02   0.158253E+00   0.962196E-01
   0.125813E-01   0.284899E-02   0.159991E+00   0.964445E-01
   0.127510E-01   0.288520E-02   0.161749E+00   0.966696E-01
   0.129230E-01   0.292185E-02   0.163526E+00   0.968950E-01
   0.130973E-01   0.295894E-02   0.165323E+00   0.971206E-01
   0.132739E-01   0.299648E-02   0.167139E+00   0.973464E-01
   0.134530E-01   0.303447E-02   0.168976E+00   0.975724E-01
   0.136344E-01   0.307291E-02   0.170834E+00   0.977987E-01
   0.138183E-01   0.311181E-02   0.172712E+00   0.980252E-01
   0.140047E-01   0.315118E-02   0.174612E+00   0.982518E-01
   0.141936E-01   0.319102E-02   0.176532E+00   0.984788E-01
   0.143851E-01   0.323134E-02   0.178474E+00   0.987059E-01
   0.145791E-01   0.327214E-02   0.180437E+00   0.989333E-01
   0.147758E-01   0.331342E-02   0.182423E+00   0.991608E-01
   0.149751E-01   0.335520E-02   0.184430E+00   0.993886E-01
   0.151770E-01   0.339748E-02   0.186460E+00   0.996166E-01
   0.153818E-01   0.344027E-02   0.188513E+00   0.998448E-01
   0.155892E-01   0.348356E-02   0.190588E+00   0.100073E+00
   0.157995E-01   0.352737E-02   0.192687E+00   0.100302E+00
   0.160126E-01   0.357171E-02   0.194809E+00   0.100531E+00
   0.162286E-01   0.361657E-02   0.196955E+00   0.100760E+00
   0.164475E-01   0.366197E-02   0.199125E+00   0.100989E+00
   0.166693E-01   0.370791E-02   0.201320E+00   0.101218E+00
   0.168942E-01   0.375439E-02   0.203538E+00   0.101448E+00
   0.171221E-01   0.380143E-02   0.205782E+00   0.101678E+00
   0.173530E-01   0.384903E-02   0.208051E+00   0.101908E+00
   0.175871E-01   0.389720E-02   0.210345E+00   0.102138E+00
   0.178243E-01   0.394594E-02   0.212665E+00   0.102369E+00
   0.180647E-01   0.399526E-02   0.215011E+00   0.102599E+00
   0.183084E-01   0.404517E-02   0.217383E+00   0.102830E+00
   0.185553E-01   0.409567E-02   0.219782E+00   0.103061E+00
   0.188056E-01   0.414677E-02   0.222208E+00   0.103292E+00
   0.190593E-01   0.419848E-02   0.224661E+00   0.103524E+00
   0.193163E-01   0.425080E-02   0.227141E+00   0.103755E+00
   0.195769E-01   0.430375E-02   0.229650E+00   0.103987E+00
   0.198409E-01   0.435732E-02   0.232186E+00   0.104219E+00
   0.201086E-01   0.441153E-02   0.234751E+00   0.104451E+00
   0.203798E-01   0.446639E-02   0.237345E+00   0.104684E+00
   0.206547E-01   0.452189E-02   0.239968E+00   0.104916E+00
   0.209333E-01   0.457806E-02   0.242620E+00   0.105149E+00
   0.212156E-01   0.463489E-02   0.245303E+00   0.105382E+00
   0.215018E-01   0.469240E-02   0.248015E+00   0.105615E+00
   0.217918E-01   0.475059E-02   0.250758E+00   0.105849E+00
   0.220857E-01   0.480947E-02   0.253532E+00   0.106082E+00
   0.223836E-01   0.486905E-02   0.256337E+00   0.106316E+00
   0.226856E-01   0.492934E-02   0.259174E+00   0.106550E+00
   0.229916E-01   0.499034E-02   0.262043E+00   0.106784E+00
   0.233017E-01   0.505206E-02   0.264943E+00   0.107018E+00
   0.236160E-01   0.511452E-02   0.267877E+00   0.107253E+00
   0.239345E-01   0.517772E-02   0.270844E+00   0.107487E+00
   0.242574E-01   0.524166E-02   0.273844E+00   0.107722E+00
   0.245845E-01   0.530636E-02   0.276878E+00   0.107957E+00
   0.249161E-01   0.537183E-02   0.279946E+00   0.108192E+00
   0.252522E-01   0.543808E-02   0.283049E+00   0.108427E+00
   0.255928E-01   0.550510E-02   0.286187E+00   0.108663E+00
   0.259380E-01   0.557293E-02   0.289361E+00   0.108899E+00
   0.262879E-01   0.564155E-02   0.292570E+00   0.109134E+00
   0.266425E-01   0.571099E-02   0.295815E+00   0.109370E+00
   0.270018E-01   0.578124E-02   0.299098E+00   0.109607E+00
   0.273661E-01   0.585233E-02   0.302417E+00   0.109843E+00
   0.277352E-01   0.592426E-02   0.305774E+00   0.110080E+00
   0.281093E-01   0.599705E-02   0.309169E+00   0.110316E+00
   0.284884E-01   0.607069E-02   0.312602E+00   0.110553E+00
   0.288727E-01   0.614520E-02   0.316074E+00   0.110790E+00
   0.292621E-01   0.622060E-02   0.319585E+00   0.111027E+00
   0.296568E-01   0.629689E-02   0.323136E+00   0.111265E+00
   0.300568E-01   0.637408E-02   0.326728E+00   0.111502E+00
   0.304623E-01   0.645219E-02   0.330360E+00   0.111740E+00
   0.308731E-01   0.653122E-02   0.334033E+00   0.111978E+00
   0.312896E-01   0.661119E-02   0.337748E+00   0.112216E+00
   0.317116E-01   0.669210E-02   0.341505E+00   0.112454E+00
   0.321394E-01   0.677398E-02   0.345305E+00   0.112693E+00
   0.325729E-01   0.685682E-02   0.349147E+00   0.112931E+00
   0.330122E-01   0.694065E-02   0.353034E+00   0.113170E+00
   0.334575E-01   0.702547E-02   0.356964E+00   0.113409E+00
   0.339088E-01   0.711129E-02   0.360939E+00   0.113648E+00
   0.343662E-01   0.719813E-02   0.364959E+00   0.113887E+00
   0.348297E-01   0.728601E-02   0.369025E+00   0.114127E+00
   0.352995E-01   0.737493E-02   0.373137E+00   0.114367E+00
   0.357756E-01   0.746490E-02   0.377296E+00   0.114606E+00
   0.362582E-01   0.755594E-02   0.381502E+00   0.114846E+00
   0.367472E-01   0.764806E-02   0.385756E+00   0.115086E+00
   0.372429E-01   0.774128E-02   0.390059E+00   0.115327E+00
   0.377452E-01   0.783560E-02   0.394410E+00   0.115567E+00
   0.382544E-01   0.793104E-02   0.398811E+00   0.115808E+00
   0.387703E-01   0.802762E-02   0.403262E+00   0.116049E+00
   0.392933E-01   0.812534E-02   0.407763E+00   0.116290E+00
   0.398233E-01   0.822422E-02   0.412316E+00   0.116531E+00
   0.403604E-01   0.832428E-02   0.416921E+00   0.116772E+00
   0.409048E-01   0.842552E-02   0.421578E+00   0.117014E+00
   0.414566E-01   0.852797E-02   0.426288E+00   0.117255E+00
   0.420158E-01   0.863163E-02   0.431052E+00   0.117497E+00
   0.425825E-01   0.873652E-02   0.435871E+00   0.117739E+00
   0.431568E-01   0.884265E-02   0.440744E+00   0.117981E+00
   0.437390E-01   0.895004E-02   0.445673E+00   0.118224E+00
   0.443289E-01   0.905871E-02   0.450658E+00   0.118466E+00
   0.449268E-01   0.916867E-02   0.455700E+00   0.118709E+00
   0.455328E-01   0.927993E-02   0.460800E+00   0.118951E+00
   0.461470E-01   0.939251E-02   0.465957E+00   0.119194E+00
   0.467694E-01   0.950642E-02   0.471174E+00   0.119437E+00
   0.474003E-01   0.962169E-02   0.476451E+00   0.119681E+00
   0.480396E-01   0.973832E-02   0.481787E+00   0.119924E+00
   0.486876E-01   0.985634E-02   0.487185E+00   0.120168E+00
   0.493443E-01   0.997575E-02   0.492644E+00   0.120412E+00
   0.500099E-01   0.100966E-01   0.498166E+00   0.120655E+00
   0.506844E-01   0.102189E-01   0.503751E+00   0.120900E+00
   0.513681E-01   0.103426E-01   0.509400E+00   0.121144E+00
   0.520610E-01   0.104678E-01   0.515114E+00   0.121388E+00
   0.527632E-01   0.105945E-01   0.520893E+00   0.121633E+00
   0.534749E-01   0.107227E-01   0.526738E+00   0.121877E+00
   0.541962E-01   0.108524E-01   0.532650E+00   0.122122E+00
   0.549272E-01   0.109837E-01   0.538630E+00   0.122367E+00
   0.556680E-01   0.111165E-01   0.544679E+00   0.122613E+00
   0.564189E-01   0.112509E-01   0.550797E+00   0.122858E+00
   0.571799E-01   0.113869E-01   0.556984E+00   0.123104E+00
   0.579512E-01   0.115246E-01   0.563243E+00   0.123349E+00
   0.587328E-01   0.116639E-01   0.569574E+00   0.123595E+00
   0.595250E-01   0.118049E-01   0.575977E+00   0.123842E+00
   0.603279E-01   0.119475E-01   0.582454E+00   0.124088E+00
   0.611417E-01   0.120919E-01   0.589005E+00   0.124334E+00
   0.619664E-01   0.122380E-01   0.595632E+00   0.124581E+00
   0.628022E-01   0.123858E-01   0.602334E+00   0.124828E+00
   0.636493E-01   0.125354E-01   0.609113E+00   0.125075E+00
   0.645078E-01   0.126869E-01   0.615971E+00   0.125322E+00
   0.653779E-01   0.128401E-01   0.622907E+00   0.125569E+00
   0.662597E-01   0.129952E-01   0.629922E+00   0.125817E+00
   0.671535E-01   0.131521E-01   0.637019E+00   0.126065E+00
   0.680593E-01   0.133110E-01   0.644197E+00   0.126313E+00
   0.689773E-01   0.134717E-01   0.651458E+00   0.126561E+00
   0.699077E-01   0.136344E-01   0.658802E+00   0.126809E+00
   0.708506E-01   0.137990E-01   0.666230E+00   0.127058E+00
   0.718063E-01   0.139656E-01   0.673744E+00   0.127306E+00
   0.727748E-01   0.141343E-01   0.681345E+00   0.127555E+00
   0.737564E-01   0.143049E-01   0.689033E+00   0.127804E+00
   0.747513E-01   0.144776E-01   0.696809E+00   0.128053E+00
   0.757595E-01   0.146524E-01   0.704676E+00   0.128303E+00
   0.767814E-01   0.148293E-01   0.712632E+00   0.128552E+00
   0.778171E-01   0.150083E-01   0.720681E+00   0.128802E+00
   0.788667E-01   0.151894E-01   0.728822E+00   0.129052E+00
   0.799305E-01   0.153728E-01   0.737057E+00   0.129302E+00
   0.810086E-01   0.155584E-01   0.745387E+00   0.129553E+00
   0.821013E-01   0.157462E-01   0.753813E+00   0.129803E+00
   0.832087E-01   0.159362E-01   0.762336E+00   0.130054E+00
   0.843310E-01   0.161286E-01   0.770958E+00   0.130305E+00
   0.854685E-01   0.163233E-01   0.779679E+00   0.130556E+00
   0.866213E-01   0.165203E-01   0.788500E+00   0.130807E+00
   0.877897E-01   0.167197E-01   0.797424E+00   0.131059E+00
   0.889738E-01   0.169216E-01   0.806450E+00   0.131311E+00
   0.901739E-01   0.171258E-01   0.815581E+00   0.131562E+00
   0.913902E-01   0.173326E-01   0.824817E+00   0.131814E+00
   0.926229E-01   0.175418E-01   0.834160E+00   0.132067E+00
   0.938723E-01   0.177536E-01   0.843611E+00   0.132319E+00
   0.951384E-01   0.179680E-01   0.853171E+00   0.132572E+00
   0.964217E-01   0.181849E-01   0.862841E+00   0.132825E+00
   0.977223E-01   0.184045E-01   0.872623E+00   0.133078E+00
   0.990404E-01   0.186268E-01   0.882519E+00   0.133331E+00
   0.100376E+00   0.188517E-01   0.892529E+00   0.133584E+00
   0.101730E+00   0.190794E-01   0.902654E+00   0.133838E+00
   0.103102E+00   0.193099E-01   0.912897E+00   0.134092E+00
   0.104493E+00   0.195431E-01   0.923258E+00   0.134346E+00
   0.105902E+00   0.197793E-01   0.933739E+00   0.134600E+00
   0.107331E+00   0.200183E-01   0.944342E+00   0.134855E+00
   0.108779E+00   0.202602E-01   0.955067E+00   0.135110E+00
   0.110246E+00   0.205050E-01   0.965916E+00   0.135365E+00
   0.111733E+00   0.207529E-01   0.976891E+00   0.135620E+00
   0.113240E+00   0.210038E-01   0.987993E+00   0.135875E+00
   0.114767E+00   0.212577E-01   0.999224E+00   0.136131E+00
   0.116315E+00   0.215148E-01   0.101059E+01   0.136387E+00
   0.117884E+00   0.217750E-01   0.102208E+01   0.136643E+00
   0.119474E+00   0.220384E-01   0.103370E+01   0.136899E+00
   0.121086E+00   0.223050E-01   0.104546E+01   0.137155E+00
   0.122719E+00   0.225749E-01   0.105736E+01   0.137412E+00
   0.124374E+00   0.228481E-01   0.106940E+01   0.137669E+00
   0.126052E+00   0.231246E-01   0.108157E+01   0.137926E+00
   0.127752E+00   0.234046E-01   0.109389E+01   0.138183E+00
   0.129475E+00   0.236879E-01   0.110634E+01   0.138441E+00
   0.131222E+00   0.239748E-01   0.111895E+01   0.138699E+00
   0.132992E+00   0.242652E-01   0.113170E+01   0.138957E+00
   0.134786E+00   0.245591E-01   0.114459E+01   0.139215E+00
   0.136604E+00   0.248567E-01   0.115764E+01   0.139474E+00
   0.138446E+00   0.251579E-01   0.117084E+01   0.139732E+00
   0.140314E+00   0.254628E-01   0.118419E+01   0.139991E+00
   0.142206E+00   0.257715E-01   0.119770E+01   0.140250E+00
   0.144124E+00   0.260840E-01   0.121136E+01   0.140510E+00
   0.146068E+00   0.264003E-01   0.122518E+01   0.140770E+00
   0.148039E+00   0.267206E-01   0.123917E+01   0.141029E+00
   0.150035E+00   0.270448E-01   0.125331E+01   0.141290E+00
   0.152059E+00   0.273730E-01   0.126762E+01   0.141550E+00
   0.154110E+00   0.277052E-01   0.128210E+01   0.141811E+00
   0.156189E+00   0.280416E-01   0.129674E+01   0.142072E+00
   0.158296E+00   0.283821E-01   0.131156E+01   0.142333E+00
   0.160431E+00   0.287269E-01   0.132655E+01   0.142594E+00
   0.162595E+00   0.290759E-01   0.134171E+01   0.142856E+00
   0.164788E+00   0.294293E-01   0.135705E+01   0.143117E+00
   0.167010E+00   0.297870E-01   0.137256E+01   0.143380E+00
   0.169263E+00   0.301491E-01   0.138826E+01   0.143642E+00
   0.171546E+00   0.305158E-01   0.140414E+01   0.143905E+00
   0.173860E+00   0.308870E-01   0.142020E+01   0.144167E+00
   0.176205E+00   0.312629E-01   0.143646E+01   0.144431E+00
   0.178582E+00   0.316434E-01   0.145290E+01   0.144694E+00
   0.180991E+00   0.320286E-01   0.146953E+01   0.144958E+00
   0.183432E+00   0.324187E-01   0.148635E+01   0.145222E+00
   0.185906E+00   0.328136E-01   0.150338E+01   0.145486E+00
   0.188414E+00   0.332134E-01   0.152060E+01   0.145750E+00
   0.190955E+00   0.336182E-01   0.153802E+01   0.146015E+00
   0.193531E+00   0.340281E-01   0.155564E+01   0.146280E+00
   0.196141E+00   0.344431E-01   0.157347E+01   0.146545E+00
   0.198787E+00   0.348633E-01   0.159151E+01   0.146811E+00
   0.201468E+00   0.352887E-01   0.160975E+01   0.147076E+00
   0.204185E+00   0.357195E-01   0.162821E+01   0.147342E+00
   0.206940E+00   0.361556E-01   0.164689E+01   0.147609E+00
   0.209731E+00   0.365972E-01   0.166578E+01   0.147875E+00
   0.212560E+00   0.370444E-01   0.168489E+01   0.148142E+00
   0.215427E+00   0.374971E-01   0.170423E+01   0.148410E+00
   0.218333E+00   0.379555E-01   0.172379E+01   0.148677E+00
   0.221278E+00   0.384197E-01   0.174358E+01   0.148945E+00
   0.224262E+00   0.388898E-01   0.176360E+01   0.149213E+00
   0.227287E+00   0.393657E-01   0.178386E+01   0.149481E+00
   0.230353E+00   0.398476E-01   0.180435E+01   0.149750E+00
   0.233460E+00   0.403356E-01   0.182508E+01   0.150019E+00
   0.236609E+00   0.408297E-01   0.184605E+01   0.150288E+00
   0.239800E+00   0.413300E-01   0.186727E+01   0.150557E+00
   0.243035E+00   0.418367E-01   0.188873E+01   0.150827E+00
   0.246313E+00   0.423497E-01   0.191044E+01   0.151097E+00
   0.249635E+00   0.428692E-01   0.193241E+01   0.151368E+00
   0.253003E+00   0.433953E-01   0.195464E+01   0.151638E+00
   0.256415E+00   0.439280E-01   0.197712E+01   0.151909E+00
   0.259874E+00   0.444674E-01   0.199987E+01   0.152180E+00
   0.263379E+00   0.450137E-01   0.202288E+01   0.152452E+00
   0.266932E+00   0.455669E-01   0.204617E+01   0.152724E+00
   0.270532E+00   0.461270E-01   0.206972E+01   0.152996E+00
   0.274181E+00   0.466943E-01   0.209355E+01   0.153269E+00
   0.277879E+00   0.472688E-01   0.211766E+01   0.153541E+00
   0.281627E+00   0.478505E-01   0.214205E+01   0.153815E+00
   0.285426E+00   0.484396E-01   0.216672E+01   0.154088E+00
   0.289276E+00   0.490362E-01   0.219168E+01   0.154362E+00
