                9298                2224                -211                   0                 0.2   1
                9298                2114                 211                   0                 0.2   1
                9298                2214                 111                   0                 0.2   1
                9298                2112                 211                   0                 0.1   1
                9298                2212                 111                   0                 0.1   1
                9298                2112                 213                   0                 0.7   1
                9298                2212                 113                   0                 0.7   1
                9299                2214                -211                   0                 0.2   1
                9299                1114                 211                   0                 0.2   1
                9299                2114                 111                   0                 0.2   1
                9299                2212                -211                   0                 0.1   1
                9299                2112                 111                   0                 0.1   1
                9299                2212                -213                   0                 0.7   1
                9299                2112                 113                   0                 0.7   1
                9300                2114                -211                   0                 0.2   1
                9300                1114                 111                   0                 0.2   1
                9300                2112                -211                   0                 0.1   0
                9300                2112                -213                   0                 0.7   0
               -9297               -2212                -211                   0                 0.1   0
               -9297               -2214                -211                   0                 0.2   1
               -9297               -2224                 111                   0                 0.2   1
               -9297               -2212                -213                   0                 0.7   0
               -9298               -2224                 211                   0                 0.2   1
               -9298               -2114                -211                   0                 0.2   1
               -9298               -2214                 111                   0                 0.2   1
               -9298               -2112                -211                   0                 0.1   1
               -9298               -2212                 111                   0                 0.1   1
               -9298               -2112                -213                   0                 0.7   1
               -9298               -2212                 113                   0                 0.7   1
               -9299               -2214                 211                   0                 0.2   1
               -9299               -1114                -211                   0                 0.2   1
               -9299               -2114                 111                   0                 0.2   1
               -9299               -2212                 211                   0                 0.1   1
               -9299               -2112                 111                   0                 0.1   1
               -9299               -2212                 213                   0                 0.7   1
               -9299               -2112                 113                   0                 0.7   1
               -9300               -2114                 211                   0                 0.2   1
               -9300               -1114                 111                   0                 0.2   1
               -9300               -2112                 211                   0                 0.1   0
               -9300               -2112                 213                   0                 0.7   0
             9090225                 333                 333                   0                   1   0
             9080225                 333                 333                   0                   1   0
                9000                3322                -321                   0                   1   0
               -9000               -3322                 321                   0                   1   0
                9401                 211                2112                   0                   1   1
                9401                 111                2212                   0                   1   1
               -9401                -211               -2112                   0                   1   1
               -9401                 111               -2212                   0                   1   1
                9400                -211                2212                   0                   1   1
                9400                 111                2112                   0                   1   1
               -9400                 211               -2212                   0                   1   1
               -9400                 111               -2112                   0                   1   1
                4028                -311                2212                   0                 0.1   1
                4028                3122                 211                   0                0.45   1
                4028                3124                 211                   0                   0   1
                4028                 111                3224                   0                   0   1
                4028                 211                3214                   0                   0   1
                4028                 111                3222                   0                0.45   1
                4028                 211                3212                   0                0.45   1
                4028                2224                -321                   0                   0   1
                4028                2214                -311                   0                   0   1
                4028                -313                2212                   0                   0   1
                4028                 321                3322                   0                   0   1
                4228                -311                2112                   0                 0.1   1
                4228                -321                2212                   0                 0.1   1
                4228                3122                 111                   0                0.45   1
                4228                3124                 111                   0                   0   1
                4228                 211                3114                   0                   0   1
                4228                -211                3224                   0                   0   1
                4228                 211                3112                   0                0.45   1
                4228                -211                3222                   0                0.45   1
                4228                2214                -321                   0                   0   1
                4228                2114                -311                   0                   0   1
                4228                -313                2112                   0                   0   1
                4228                -323                2212                   0                   0   1
                4228                 321                3312                   0                   0   1
                4228                 311                3322                   0                   0   1
                4128                -321                2112                   0                 0.1   1
                4128                3122                -211                   0                0.45   1
                4128                3124                -211                   0                   0   1
                4128                 111                3114                   0                   0   1
                4128                -211                3214                   0                   0   1
                4128                 111                3112                   0                0.45   1
                4128                -211                3212                   0                0.45   1
                4128                2114                -321                   0                   0   1
                4128                1114                -311                   0                   0   1
                4128                -323                2112                   0                   0   1
                4128                 311                3312                   0                   0   1
               -4028                 311               -2212                   0                 0.1   1
               -4028               -3122                -211                   0                0.45   1
               -4028               -3124                -211                   0                   0   1
               -4028                 111               -3224                   0                   0   1
               -4028                -211               -3214                   0                   0   1
               -4028                 111               -3222                   0                0.45   1
               -4028                -211               -3212                   0                0.45   1
               -4028               -2224                 321                   0                   0   1
               -4028               -2214                 311                   0                   0   1
               -4028                 313               -2212                   0                   0   1
               -4028                -321               -3322                   0                   0   1
               -4228                 311               -2112                   0                 0.1   1
               -4228                 321               -2212                   0                 0.1   1
               -4228               -3122                 111                   0                0.45   1
               -4228               -3124                 111                   0                   0   1
               -4228                -211               -3114                   0                   0   1
               -4228                 211               -3224                   0                   0   1
               -4228                -211               -3112                   0                0.45   1
               -4228                 211               -3222                   0                0.45   1
               -4228               -2214                 321                   0                   0   1
               -4228               -2114                 311                   0                   0   1
               -4228                 313               -2112                   0                   0   1
               -4228                 323               -2212                   0                   0   1
               -4228                -321               -3312                   0                   0   1
               -4228                -311               -3322                   0                   0   1
               -4128                 321               -2112                   0                 0.1   1
               -4128               -3122                 211                   0                0.45   1
               -4128               -3124                 211                   0                   0   1
               -4128                 111               -3114                   0                   0   1
               -4128                 211               -3214                   0                   0   1
               -4128                 111               -3112                   0                0.45   1
               -4128                 211               -3212                   0                0.45   1
               -4128               -2114                 321                   0                   0   1
               -4128               -1114                 311                   0                   0   1
               -4128                 323               -2112                   0                   0   1
               -4128                -311               -3312                   0                   0   1
                5128                 211                2112                   0                   1   1
                5128                 111                2212                   0                   1   1
               -5128                -211               -2112                   0                   1   1
               -5128                 111               -2212                   0                   1   1
                5218                -211                2212                   0                   1   1
                5218                 111                2112                   0                   1   1
               -5218                 211               -2212                   0                   1   1
               -5218                 111               -2112                   0                   1   1
              903128                 211                2112                   0                   1   1
              903128                 111                2212                   0                   1   1
             -903128                -211               -2112                   0                   1   1
             -903128                 111               -2212                   0                   1   1
              903218                -211                2212                   0                   1   1
              903218                 111                2112                   0                   1   1
             -903218                 211               -2212                   0                   1   1
             -903218                 111               -2112                   0                   1   1
                2128                 211                2112                   0                   1   1
                2128                 111                2212                   0                   1   1
               -2128                -211               -2112                   0                   1   1
               -2128                 111               -2212                   0                   1   1
                1218                -211                2212                   0                   1   1
                1218                 111                2112                   0                   1   1
               -1218                 211               -2212                   0                   1   1
               -1218                 111               -2112                   0                   1   1
                3128                -311                2112                   0                 0.2   1
                3128                -321                2212                   0                 0.2   1
                3128                -313                2112                   0                 0.5   1
                3128                -323                2212                   0                 0.5   1
                3128                 211                3112                   0                 0.3   1
                3128                -211                3222                   0                 0.3   1
                3128                 111                3212                   0                 0.3   1
               -3128                 311               -2112                   0                 0.2   1
               -3128                 321               -2212                   0                 0.2   1
               -3128                 313               -2112                   0                 0.5   1
               -3128                 323               -2212                   0                 0.5   1
               -3128                -211               -3112                   0                 0.3   1
               -3128                 211               -3222                   0                 0.3   1
               -3128                 111               -3212                   0                 0.3   1
                 219                 321                -311                   0              0.3333   0
                 219                 211                 211                -211              0.3333   0
                 219                 211                 221                   0                0.33   0
                -219                -321                 311                   0              0.3333   0
                -219                -211                 211                -211              0.3333   0
                -219                -211                 221                   0                0.33   0
                 119                 321                -321                   0              0.1667   0
                 119                 311                -311                   0              0.1667   0
                 119                 111                 211                -211              0.3333   0
                 119                 111                 221                   0              0.3333   0
               -8901                -311                3122                   0                 0.2   0
               -8901                -321                3222                   0                 0.8   1
               -8901                -311                3212                   0                 0.8   1
                8901                -321                3122                   0                 0.2   0
                8901                -311                3112                   0                 0.8   1
                8901                -321                3212                   0                 0.8   1
               -8900                 311               -3122                   0                 0.2   0
               -8900                 321               -3222                   0                 0.8   1
               -8900                 311               -3212                   0                 0.8   1
                8900                 321               -3122                   0                 0.2   0
                8900                 311               -3112                   0                 0.8   1
                8900                 321               -3212                   0                 0.8   1
                3228                -311                2212                   0                0.23   1
                3228                3122                 211                   0                0.22   1
                3228                3124                 211                   0                0.16   1
                3228                 111                3224                   0                0.11   1
                3228                 211                3214                   0                0.11   1
                3228                 111                3222                   0                0.08   1
                3228                 211                3212                   0                0.08   1
                3228                2224                -321                   0                0.16   1
                3228                2214                -311                   0                0.16   1
                3228                -313                2212                   0                0.03   1
                3228                 321                3322                   0                0.01   1
                3218                -311                2112                   0                0.23   1
                3218                -321                2212                   0                0.23   1
                3218                3122                 111                   0                0.22   1
                3218                3124                 111                   0                0.16   1
                3218                 211                3114                   0                0.11   1
                3218                -211                3224                   0                0.11   1
                3218                 211                3112                   0                0.08   1
                3218                -211                3222                   0                0.08   1
                3218                2214                -321                   0                0.16   1
                3218                2114                -311                   0                0.16   1
                3218                -313                2112                   0                0.03   1
                3218                -323                2212                   0                0.03   1
                3218                 321                3312                   0                0.01   1
                3218                 311                3322                   0                0.01   1
                3118                -321                2112                   0                0.23   1
                3118                3122                -211                   0                0.22   1
                3118                3124                -211                   0                0.16   1
                3118                 111                3114                   0                0.11   1
                3118                -211                3214                   0                0.11   1
                3118                 111                3112                   0                0.08   1
                3118                -211                3212                   0                0.08   1
                3118                2114                -321                   0                0.16   1
                3118                1114                -311                   0                0.16   1
                3118                -323                2112                   0                0.03   1
                3118                 311                3312                   0                0.01   1
               -3228                 311               -2212                   0                0.23   1
               -3228               -3122                -211                   0                0.22   1
               -3228               -3124                -211                   0                0.16   1
               -3228                 111               -3224                   0                0.11   1
               -3228                -211               -3214                   0                0.11   1
               -3228                 111               -3222                   0                0.08   1
               -3228                -211               -3212                   0                0.08   1
               -3228               -2224                 321                   0                0.16   1
               -3228               -2214                 311                   0                0.16   1
               -3228                 313               -2212                   0                0.03   1
               -3228                -321               -3322                   0                0.01   1
               -3218                 311               -2112                   0                0.23   1
               -3218                 321               -2212                   0                0.23   1
               -3218               -3122                 111                   0                0.22   1
               -3218               -3124                 111                   0                0.16   1
               -3218                -211               -3114                   0                0.11   1
               -3218                 211               -3224                   0                0.11   1
               -3218                -211               -3112                   0                0.08   1
               -3218                 211               -3222                   0                0.08   1
               -3218               -2214                 321                   0                0.16   1
               -3218               -2114                 311                   0                0.16   1
               -3218                 313               -2112                   0                0.03   1
               -3218                 323               -2212                   0                0.03   1
               -3218                -321               -3312                   0                0.01   1
               -3218                -311               -3322                   0                0.01   1
               -3118                 321               -2112                   0                0.23   1
               -3118               -3122                 211                   0                0.22   1
               -3118               -3124                 211                   0                0.16   1
               -3118                 111               -3114                   0                0.11   1
               -3118                 211               -3214                   0                0.11   1
               -3118                 111               -3112                   0                0.08   1
               -3118                 211               -3212                   0                0.08   1
               -3118               -2114                 321                   0                0.16   1
               -3118               -1114                 311                   0                0.16   1
               -3118                 323               -2112                   0                0.03   1
               -3118                -311               -3312                   0                0.01   1
             9060225                 333                 333                   0                   1   0
             9050225                -323                 323                   0                 0.2   1
             9050225                -321                 321                   0                 0.2   1
             9050225                -211                 211                   0                 0.2   1
             9050225                -213                 213                   0                 0.2   1
             9050225                 221                 221                   0                 0.2   1
             9050225                  22                  22                   0                 0.2   1
                2228                2212                 211                   0                 0.5   0
                2228                2214                 211                   0                 0.4   1
                2228                2224                 111                   0                 0.4   1
                2228                2212                 213                   0                 0.1   0
                2218                2224                -211                   0                 0.4   1
                2218                2114                 211                   0                 0.4   1
                2218                2214                 111                   0                 0.4   1
                2218                2112                 211                   0                 0.5   1
                2218                2212                 111                   0                 0.5   1
                2218                2112                 213                   0                 0.1   1
                2218                2212                 113                   0                 0.1   1
                2118                2214                -211                   0                 0.4   1
                2118                1114                 211                   0                 0.4   1
                2118                2114                 111                   0                 0.4   1
                2118                2212                -211                   0                 0.5   1
                2118                2112                 111                   0                 0.5   1
                2118                2212                -213                   0                 0.1   1
                2118                2112                 113                   0                 0.1   1
                1118                2114                -211                   0                 0.4   1
                1118                1114                 111                   0                 0.4   1
                1118                2112                -211                   0                 0.5   0
                1118                2112                -213                   0                 0.1   0
               -2228               -2212                -211                   0                 0.5   0
               -2228               -2214                -211                   0                 0.4   1
               -2228               -2224                 111                   0                 0.4   1
               -2228               -2212                -213                   0                 0.1   0
               -2218               -2224                 211                   0                 0.4   1
               -2218               -2114                -211                   0                 0.4   1
               -2218               -2214                 111                   0                 0.4   1
               -2218               -2112                -211                   0                 0.5   1
               -2218               -2212                 111                   0                 0.5   1
               -2218               -2112                -213                   0                 0.1   1
               -2218               -2212                 113                   0                 0.1   1
               -2118               -2214                 211                   0                 0.4   1
               -2118               -1114                -211                   0                 0.4   1
               -2118               -2114                 111                   0                 0.4   1
               -2118               -2212                 211                   0                 0.5   1
               -2118               -2112                 111                   0                 0.5   1
               -2118               -2212                 213                   0                 0.1   1
               -2118               -2112                 113                   0                 0.1   1
               -1118               -2114                 211                   0                 0.4   1
               -1118               -1114                 111                   0                 0.4   1
               -1118               -2112                 211                   0                 0.5   0
               -1118               -2112                 213                   0                 0.1   0
               67000                -311                3122                   0                 0.5   0
               67000                 211                3312                   0                 0.5   1
               67000                 111                3322                   0                 0.5   1
               67001                -321                3122                   0                 0.5   0
               67001                 111                3312                   0                 0.5   1
               67001                -211                3322                   0                 0.5   1
              -67000                 311               -3122                   0                 0.5   0
              -67000                -211               -3312                   0                 0.5   1
              -67000                 111               -3322                   0                 0.5   1
              -67001                 321               -3122                   0                 0.5   1
              -67001                 111               -3312                   0                 0.5   1
              -67001                 211               -3322                   0                 0.5   1
               23224                -311                2212                   0                 0.1   1
               23224                3122                 211                   0                0.15   1
               23224                3124                 211                   0                0.15   1
               23224                 111                3224                   0                0.15   1
               23224                 211                3214                   0                0.15   1
               23224                 111                3222                   0                0.15   1
               23224                 211                3212                   0                0.15   1
               23224                2224                -321                   0                0.15   1
               23224                2214                -311                   0                0.15   1
               23224                -313                2212                   0                0.15   1
               23214                -311                2112                   0                 0.1   1
               23214                -321                2212                   0                 0.1   1
               23214                3122                 111                   0                0.15   1
               23214                3124                 111                   0                0.15   1
               23214                 211                3114                   0                0.15   1
               23214                -211                3224                   0                0.15   1
               23214                 211                3112                   0                0.15   1
               23214                -211                3222                   0                0.15   1
               23214                2214                -321                   0                0.15   1
               23214                2114                -311                   0                0.15   1
               23214                -313                2112                   0                0.15   1
               23214                -323                2212                   0                0.15   1
               23114                -321                2112                   0                 0.1   1
               23114                3122                -211                   0                0.15   1
               23114                3124                -211                   0                0.15   1
               23114                 111                3114                   0                0.15   1
               23114                -211                3214                   0                0.15   1
               23114                 111                3112                   0                0.15   1
               23114                -211                3212                   0                0.15   1
               23114                2114                -321                   0                0.15   1
               23114                1114                -311                   0                0.15   1
               23114                -323                2112                   0                0.15   1
              -23224                 311               -2212                   0                 0.1   1
              -23224               -3122                -211                   0                0.15   1
